celeb_id,celeb_name,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128
CI0021,Disha_Patani,-0.10775206025157656,0.08287378861790612,0.07300313367020517,-0.0816344844088668,-0.09498924181042682,0.04246056807183084,-0.112696573138237,-0.10899784859447252,0.19277845465001606,-0.14358191617897578,0.15549981274775096,-0.00600100386266907,-0.2214179365407853,0.058284577869233634,-0.1058061628469399,0.19938001604307265,-0.135459826815696,-0.17291550267310368,-0.05172301088238046,-0.04454316354046265,0.0052735336634906985,0.02038549999373832,-0.007600301995851277,0.11957073353585743,-0.1429899036884308,-0.38611256224768503,-0.024059263634539786,-0.021647175463537376,-0.04625253596653541,-0.05799015741130071,-0.041429697225491204,0.10419882142118045,-0.22601142667588733,0.06613881247384208,0.00968927557447127,0.16986381723767235,-0.02954388581704171,-0.05348706260944406,0.144553552426043,0.09545506705485639,-0.25596918875262853,-0.01626402809328976,0.08897382482176736,0.23562254366420565,0.1923065171355293,-0.009292563684062944,0.05633491029342016,-0.09712337241286323,0.10661180672191438,-0.30989766120910645,0.07221421776782899,0.19301800004073552,0.031236687453374976,0.11137540088523001,0.09529639461210795,-0.17308391559691655,0.0014999832603193465,0.10020193368906066,-0.08681564809133609,0.048006107908717933,0.0536379009884383,0.00704026146836224,-0.0016841159556948003,-0.09589875422950302,0.22388937998385655,0.17853896461782,-0.11056468405184292,-0.13815951098998389,0.18743440154052915,-0.15241810147251403,-0.09771884463372685,0.048423961780610536,-0.10883350634858721,-0.19439010251136052,-0.2933603794801803,0.043406056417595776,0.3859138233321054,0.24388888762110755,-0.15108586457513629,0.06444244800756375,-0.06228939168864772,-0.02498213733945574,0.01831601366090278,0.11745449013653256,-0.050754401300634654,0.07264466632512354,-0.031778242416857255,0.05470321256489981,0.23030221887997218,0.07854514533565157,-0.010618148704192467,0.2368809041522798,-0.003398879963372435,0.011200979928530398,0.019101043032216176,0.09829004605611165,-0.15243593425977797,-0.0299722500189784,-0.21964313515595027,-0.11211442202329636,-0.03226321403469358,0.03019105682947806,0.02551469508381117,0.14862142148472013,-0.21562598858560836,0.18793536438828423,-0.04783002220626388,-0.03530333459465986,0.012272997559713466,0.14567273181109203,-0.06575212618779569,-0.044506045878820476,0.10894158908299037,-0.20086354513963064,0.1710661536171323,0.14106373063155583,0.08083499568913664,0.12348523132857822,0.11153241991996765,0.09649470528321606,0.01364001693824927,-0.04544021038427239,-0.10921270435764677,-0.08824481726402328,0.021294526534066313,-0.03901044634126481,0.013950975567457221,0.05759501519302527
CI0022,Dulquer_Salmaan,-0.15212316003938517,0.06203976211448511,0.07625599453846614,-0.040520083624869585,-0.06746322704323877,-0.014713206891125688,0.004408855573274195,-0.0063712015592803555,0.21446582643936077,-0.09189575274164478,0.23695681461443505,-0.007854446865773449,-0.19717362088461718,-0.10875678388401866,0.01747965475078672,0.0926166142647465,-0.10015459529434641,-0.0814156630076468,-0.08900881838053465,-0.10233365550326805,0.03871771600097418,0.016225989549032722,0.05636529123876244,0.044767017418053,-0.18680812045931816,-0.4147234633564949,-0.09025948649893205,-0.1100272365535299,0.03667213174048811,-0.15209966773788133,-0.046694512867058315,0.023039147704063605,-0.16508935391902924,-0.0844826486815388,-0.01668386929668486,0.07045087645140787,0.008608666859799996,-0.05771003609212736,0.15208662922183672,0.0025984623741048076,-0.14404210665573677,-0.016784056730102748,0.04143057755815486,0.2638502748062213,0.1866085541745027,0.014453424043798199,0.036002147709950805,-0.0882554342970252,0.1485800656179587,-0.20636984271307787,0.09466163829589884,0.10179469175636768,0.0519964515697211,0.031474147632252425,0.13804983301088214,-0.08626978176956375,9.39712238808473e-06,0.13865906279534101,-0.21383442791799703,0.05974495178088546,0.034317426228274904,0.031122633256018162,-0.05622913963937511,-0.042371565864110984,0.16230465844273567,0.13526938514163098,-0.10622507333755493,-0.15329121301571527,0.10205306174854438,-0.19299155846238136,0.04167181014781818,0.09531700207541387,-0.09242732993637522,-0.19139287838091454,-0.2581583075225353,0.06812561854409675,0.3928431210418542,0.17604192004849514,-0.1656785731514295,-0.0030669538925091424,-0.12154590819651882,-0.0715100079930077,0.0793846162656943,0.04557322410012906,-0.10763273946940899,0.028844703764965136,-0.10215927458678682,0.06958466783786814,0.1645781813810269,0.07999137494092186,-0.015999716949105885,0.2440982721745968,0.027114158573870856,0.014872983447276056,0.04797079941878716,0.05720193476493781,-0.2014815372725328,-0.011457112540180484,-0.1175572896997134,-0.04329153224049757,0.043837669654749334,-0.0816615594861408,0.0048176686007839935,0.08146936011811097,-0.19691139832139015,0.1737432712689042,-0.023935641928498324,-0.007675044626618425,0.005314355987745027,0.0053633577190339565,-0.08836537584041555,-0.03833981963301388,0.11548772392173608,-0.24370878003537655,0.07885288881758849,0.13038413195560375,0.05038286578686287,0.16976380379249653,0.058021657227072865,0.04766991167950133,-0.01410571027857562,-0.012556418039215108,-0.11230657591174047,0.009079057703881213,0.0047769972394841416,-0.06408359690491731,0.07004615051361422,-0.0031077438422168293
CI0023,Eesha_Rebba,-0.17494851599136987,0.05774037012209495,0.07589520576099555,-0.09929057707389195,-0.12246942675362031,-0.06578752996089558,-0.08049890926728646,-0.07129412749782205,0.15223721663157144,-0.17970873105029264,0.11360769253224134,-0.06416957969001184,-0.1450353233764569,0.057117335963994265,-0.10382116648058097,0.20505696597198644,-0.13348829094320536,-0.16696029094358286,-0.06969431865339477,-0.05626648590744784,0.09277259232476354,0.00738947755113865,-0.03121186238907588,0.1515723622093598,-0.1646008643632134,-0.3083841564754645,-0.0702766589820385,-0.03288305127838006,-0.0470757910128062,-0.06325022821935515,-0.010492463402139643,0.03420784852157036,-0.2606113913158576,-0.025191141486478347,-0.028772992780432105,0.1436938320597013,0.03469432272928922,-0.07395950642724831,0.1352411831418673,-0.0017887564414801698,-0.2897322264810403,3.392827541877826e-06,0.14246137316028276,0.23532282374799252,0.1755408781270186,0.015586154127959162,0.0005188588208208481,-0.06919639852518837,0.11301227193325758,-0.26461301061014336,0.03556674063050499,0.10466003231704235,0.011724347927762816,0.08143858937546611,0.047959418540510036,-0.14151369935522476,0.09739941203345855,0.10532419290393591,-0.14756944899757704,0.0028983432857785374,0.021914256270974874,-0.048025824362412095,0.01136817445512861,-0.04281777038704604,0.24803108721971512,0.1315106451511383,-0.07410366817687948,-0.13639714351544777,0.18957513819138208,-0.19000549676517645,-0.04740589971576507,0.04832992694961528,-0.10068922598535816,-0.16688180342316628,-0.33601800724864006,0.01535883181107541,0.41133202612400055,0.2064263472954432,-0.15954561935116848,0.14915709756314754,-0.01873180646604548,-0.013276456370173642,0.08773655149464805,0.1832321621477604,-0.014309270695472756,0.12603275633106628,-0.05360469586836795,0.10323865960041682,0.22182443055013815,0.038494604329268135,-0.01386791281402111,0.21951010326544443,0.059477569768205285,-0.008156525223360708,0.06813501807240148,0.06843969132751226,-0.15225799847394228,-0.04496798850595951,-0.20498411481579146,-0.03715221102659901,0.030321017800209422,0.08794785290956497,-0.02113315435902526,0.1456152399381002,-0.16927934965739647,0.16623765726884207,-0.039634817357485495,-0.06860100982400279,-0.0894730044528842,0.08866328870256741,-0.04353666837171962,-0.06184673751704395,0.06806073679278295,-0.12965173088014126,0.11771529586985707,0.14407452257970968,0.011460330521610254,0.14875424094498158,0.11209757967541616,0.06371156374613444,0.03741579918035617,0.006433459270435075,-0.14572734013199806,-0.04201036683904628,0.10243414373447497,-0.09512601311629017,0.13562659795085588,0.057627201080322266
CI0024,Emraan_Hashmi,-0.08167623732948587,0.10474584562083085,0.028853060123288914,-0.06751182427008946,-0.0877556297041121,0.05134050856300053,-0.007994282946345351,-0.04055678374355748,0.14257908435094924,0.007261972053952161,0.21424634470826104,0.005617764645389148,-0.24068887106009892,-0.08886289082112767,-0.025873597312186445,0.09697892197540828,-0.11224481871440298,-0.1552789480913253,-0.05456376430534181,-0.03429488327708982,0.014802132345115146,0.021530657147412143,-0.025728220646713106,0.04782734548539987,-0.14220203068994341,-0.36804623405138653,-0.013093365555895227,-0.13334798316160837,0.05856608395420369,-0.1748742766323544,-0.05346601775714329,-0.009365437904350637,-0.20762158575512113,-0.08587721327231043,0.009350409731268883,0.10320285042481762,-0.04617764496998418,-0.11697624304464885,0.17422786284060704,0.06893586181104183,-0.14338801765725726,-0.014469849389223825,0.09364994757232212,0.30305358341761995,0.13165949710777827,0.03491560662431376,0.03841182713707288,-0.01152542464080311,0.12698357658726828,-0.3079398501487005,0.09759478146831195,0.11781784643729527,0.11031884451707204,0.06923949612038476,0.08902432401442811,-0.1718471571803093,0.040707613430207686,0.07481276252794833,-0.25650993415287565,0.09985063987828437,0.043484815928552835,0.07464147022082693,-0.0489144500877176,-0.026931935633044867,0.2051177564121428,0.09145787659855116,-0.11112225197610401,-0.07166205488500141,0.06800406736632188,-0.1615033188746089,-0.033281609194264525,0.025210471557719365,-0.07319670250373227,-0.1935902280466897,-0.2639553163732801,0.10570127375069119,0.3559456694693792,0.17247105638186136,-0.16078757955914452,0.014797439710015342,-0.0675389685978492,-0.06016719489846201,0.05879704241773912,-0.00988880152414952,-0.08087456882709548,0.03974902634287164,-0.10216066596053895,0.04793931091470378,0.20148913420382,0.044796798954762164,0.015261029691568442,0.2279070864121119,-0.0020100469479248637,-0.004147719325763839,0.02617705739768488,0.11281724861778673,-0.12429629017909367,0.016689679408002468,-0.10374149112474351,0.002679880220620405,0.08694727434998467,-0.1009272432753018,0.014722359599545598,0.11090439664466041,-0.26541602043878465,0.0984209579016481,0.01005096651525015,-0.0507083531424758,0.0356338698904784,-0.009528399389680652,-0.14763846674135753,-0.058764868327194734,0.14062550592990147,-0.2765068958202998,0.17626966394129254,0.21068127950032553,0.04393141996115446,0.09846956566685722,0.0935100753392492,-0.04160267704476913,0.05669321966845365,-0.043498914467082136,-0.13687687934864134,-0.09980113733382452,0.017627093098348097,-0.05336400325454417,-0.02059070850234656,0.027702776005580312
CI0025,Fahadh_Faasil,-0.11759066346444581,0.05407504389356626,0.07317465857455605,-0.055876354637898897,-0.07898907603597954,0.011821171268820763,-0.016397161409258842,-0.04753659650879471,0.19580420302717308,-0.08472249225566261,0.20519090247781654,-0.005363729390266694,-0.18833772838115692,-0.0642776692800812,-0.021371425448083563,0.08617862000277168,-0.14498043021089152,-0.1955771305059132,-0.0572880436421225,-0.13419020842564733,0.017226302714430188,0.04285491414760288,0.005945841818557758,-0.031031545202590917,-0.2021212311167466,-0.3707271202614433,-0.11506918131520874,-0.15437022518170507,0.07892772771025959,-0.14381175801942223,0.0007940268536147318,-0.05297418240776384,-0.18441881945258692,-0.03833669031921186,0.0073426484473441776,0.06657918307342027,0.011867303989435496,-0.07350492492122085,0.20566864390122264,0.041735436571271795,-0.16248017078951785,-0.014716081713375292,0.08320228471175621,0.28815938689206777,0.11570503464654873,0.05695641138835957,0.00869550448107092,-0.012044811670325305,0.12150347036750693,-0.24192891936553151,0.17560129377402758,0.10823832020947807,0.09320360304493654,0.03719957376291093,0.14963146063842273,-0.11759070659938611,-0.03768609375937989,0.10022817218774244,-0.2061094680899068,0.10609324590155952,0.04812952836877421,0.043706997983941905,-0.05441531352698803,-0.06395731219335606,0.22448879166653282,0.16280079338895648,-0.10340636164734238,-0.12749671151763514,0.11548432845034097,-0.20643390715122223,-0.03753155107168775,0.04691533656104615,-0.07929966696783115,-0.09893783926963806,-0.298724513304861,0.043361550098971316,0.45372666340125234,0.09201092351424067,-0.12983970814629606,0.013876809346440592,-0.044979984283839404,-0.07608285722763915,0.047406009012392086,0.05561660818363491,-0.13974687064948835,0.11145057333143134,-0.0622299959588992,0.045783372105736485,0.2155565972390928,0.056575423449670016,-0.05186527168476268,0.17802703772720538,-0.043445768521020285,0.03998717087271966,0.05735133176571444,0.047300314457204784,-0.11796813340563524,-0.09173225067359836,-0.06581427617684792,-0.02848409238810602,0.036614985254250075,-0.07799828572100714,-0.02679062823421861,0.11897325535353862,-0.19671970135287234,0.11517643771673504,-0.01830448175927526,-0.06025146438102973,-0.03855308586437451,0.07269377526091902,-0.08179403057223872,-0.06119855405076554,0.15161984178580737,-0.26729793376044225,0.12172623174755197,0.1627044865959569,-0.016180680464266947,0.13027973355431305,0.03967776583311589,0.013316750624462179,-0.019723562621756605,0.03369570410761394,-0.1404418063006903,-0.07366116835098517,-0.04468497731967976,-0.05642797239124775,0.061812295235301316,0.0586918480694294
CI0026,Hebah_Patel,-0.14763938033810028,0.05914322645045244,0.012964550459470887,-0.13329413189337805,-0.07368252111169007,-0.04517253382632939,-0.06731840742465395,-0.12442734293066539,0.17322032096294257,-0.1936084651030027,0.14718275975722533,-0.039899508719547436,-0.19874215641847023,-0.010874616940362522,-0.10139519406052735,0.18130571853656036,-0.19568166996424013,-0.19930430329762971,-0.018429355660023596,-0.05866098507808951,0.0635314890398429,-0.03524541935453621,-0.01079329067411331,0.13833417858068758,-0.1029358314206967,-0.3384021841562711,-0.10179758071899414,-0.1257809497989141,-0.052534888892506175,-0.04212859383103652,-0.04707709259281938,-0.0172881626103145,-0.2588772080265559,-0.035185319192420975,-0.0010170406447007107,0.11259912842741379,-0.014392403034994809,-0.08714798035529944,0.17821370380429122,0.030771936415336452,-0.21785565465688705,-0.009387242160021113,0.13371635715548807,0.23352176810686404,0.1634486042536222,0.030468928967960753,-0.020777768921107054,-0.12930264323949814,0.1661502538392177,-0.2446546915632028,0.054030671214255005,0.14492263816870177,0.06482178080253877,0.06981482234998392,0.031928912414094575,-0.15032796561717987,0.10255842168743794,0.09021236059757379,-0.24013811292556617,0.046273568842130214,0.038831455865874887,-0.06479468074842142,-0.037309493797902875,-0.03956369987617318,0.2734227381073512,0.17049677354785112,-0.09879757535572235,-0.15444632934836242,0.23418587904710036,-0.193884894824945,-0.02496146969497204,0.044592869468033314,-0.10095618722530511,-0.2148153529717372,-0.2433144599199295,0.010175863280892372,0.3887634609754269,0.21466864358920318,-0.10592910554260015,0.11703720015402024,-0.12407574215187477,-0.05984619768479696,0.06433329315712819,0.13374421258385366,-0.028639922814013865,0.08090793713927269,-0.0660759902630861,0.052895042615441173,0.22185240857876265,0.014258068860866703,-0.005185839460374644,0.23701109909094298,-0.006174018857284234,0.01700124409622871,0.07029926490325195,0.05105812682841833,-0.18669719650195196,-0.027423850565145794,-0.22798526172454542,-0.07660253116717705,-0.03206749672356706,-0.017606332772769608,-0.02008665000231793,0.09792964690579818,-0.19945477235775727,0.08804554563875382,-0.03144368898266783,-0.09744550602940413,-0.0780048594595148,0.01746483978170615,-0.08703971424928078,-0.08224949985742569,0.09199053178039882,-0.19364566871753106,0.18472025027641883,0.1461513300354664,0.0929712805037315,0.17440676574523634,0.11168290316485442,0.03968802266396009,0.015566773802185288,-0.10383325442671776,-0.19387366565374228,-0.03921642983690477,0.08737666604037468,-0.02129798738930661,0.11247008050290438,0.02071460486891178
CI0027,Hrithik_Roshan,-0.13887804773237025,0.07245553750544786,0.09893749734120709,-0.040680118753308694,-0.14486472015934332,0.020681495229447528,-0.0258837006653526,-0.03515187920337277,0.10260235158992666,-0.07385663348915321,0.1451887789049319,-0.06155376069779907,-0.2922623370374952,0.07523178671752768,-0.037452928023412824,0.0699006716853806,-0.10440066962369851,-0.09920087523226227,-0.11464124891374793,-0.055033692225281684,0.04378412823591914,0.09004829684272408,-0.04657757197440203,0.0408408276271075,-0.09529145221625056,-0.3132927875433649,-0.06996105292013713,-0.10864149206983191,0.07059243564227861,-0.14056646637618542,-0.057088040613702366,-0.025591543409973383,-0.1737023929932288,-0.07446773563112531,0.007845170812548272,0.05181148914354188,-0.02538741785766823,-0.06684776654999171,0.20632478754435266,0.01249569993732231,-0.11369628352778298,0.006212653309505965,0.07946992705443076,0.2991747595369816,0.10459493686045919,0.09752701688557863,-0.010319012649623411,0.03769568001319255,0.13724614839468682,-0.3047349250742367,0.11754009979111808,0.09470080477850777,0.15485880683575357,0.07510216241436345,0.14682440858866488,-0.25000037997961044,0.022668124475915517,0.1331835272056716,-0.20425271402512277,0.24015429615974426,0.04114315993086036,-0.07425302207203847,-0.02051304603394653,-0.03889379879858877,0.24198545409100397,0.09225086814590863,-0.07896214710282427,-0.14326756128243037,0.15601931206349814,-0.15653272585145064,-0.02070935522871358,0.047306626137079935,-0.09709568986935276,-0.10421825093882424,-0.21640064833419664,0.05725963826158217,0.36053412726947237,0.13519911680902755,-0.20770244460020745,0.007076048641465604,-0.02615330315061978,-0.06068892457655498,0.04881982016377151,0.032404855475760996,-0.059523996098765304,-0.02057259383478335,-0.0989854217373899,0.028313117201573083,0.19331769006592886,0.01585734642243811,0.004951574997643807,0.26223037764430046,0.010202954789357526,-0.01735148605491434,0.036300036773484735,0.003084087324428505,-0.16001081014318125,-0.06960296790514674,-0.06168615325753178,0.012855289686870362,0.08187981721545969,-0.1457881135866046,-0.010063321861837591,0.12823239527642727,-0.20775739795395307,0.12149467798216003,-0.07943926565349102,-0.001417024526745081,-0.02358628119275506,0.02123873314953276,-0.14367751298206194,-0.005779928577664707,0.19900024788720266,-0.27560132795146536,0.2078248022922448,0.17115779034793377,-0.01773223004836057,0.08381485805979796,0.0012612003733270935,0.012780914981184261,0.08387114799448422,0.07242539952442582,-0.19047801409448897,-0.14189524070492812,0.04061218440931823,-0.09576505489115204,-0.018235468671524098,0.09150043968111277
CI0028,Huma_Qureshi,-0.20828757328646524,0.03398848504626325,0.08856295248759645,-0.0723069521731564,-0.08823508223784822,0.026919490508069948,-0.06752798673031586,-0.12473627286297935,0.16439734026789665,-0.1867112943104335,0.17836216571075575,-0.044812862910995524,-0.23030361852475575,0.058383680888385116,-0.09321426719959293,0.13601247061576163,-0.1132158778075661,-0.19013294950127602,-0.0770573813601264,-0.09117333644202777,0.010349345676201795,0.008091225334542937,-0.015287098474800587,0.0818490187770554,-0.17036868232701505,-0.3635546086089952,-0.05386547764231052,-0.06129673412734909,-0.07452327824596848,-0.035676668252563104,0.03842540145186441,0.04597596228787942,-0.22960381369505609,0.03643822270844664,-0.037544293728257926,0.18587689899972507,-0.0035281654147963437,-0.07622548741554576,0.183737290757043,-0.02387794845604471,-0.25860518908926416,-0.018303663469851017,0.12108428031206131,0.28002237688217846,0.1892328198466982,-0.02932049653359822,-2.5111117533275058e-05,-0.09920056955888867,0.13441150755222356,-0.28541871160268784,0.07308190069826585,0.15538152573364122,0.04883511028518634,0.062213215112153976,0.10710595255451542,-0.12592480943671294,0.03147384351385491,0.11583189187305314,-0.13243039271661214,0.011340225281726037,0.05671864498539695,-0.028193886059203317,0.017880446077989682,-0.1294228941468256,0.24497913728867257,0.11821111211819309,-0.12057106862110752,-0.11010134885353702,0.21555933356285095,-0.13738826476037502,-0.0283450530675639,0.1087394922173449,-0.13399684482387134,-0.2344003255878176,-0.29392821182097706,0.07622155334268298,0.44215233836855206,0.19426207936235837,-0.09672802154506956,0.11049472567226205,-0.08839915892375368,-0.047189035053764074,0.04509050855579387,0.12358731430556093,0.02707505545445851,0.027598847302475145,-0.04795124255386846,0.11038418859243393,0.25032480752893854,0.04029147416752364,-0.03962847242032045,0.1884910070470401,0.004863713435562593,-0.07099413319623896,0.026968247373588383,0.11796703056565352,-0.160858048924378,-0.00019809824880212545,-0.22021367560539926,-0.020725559809112122,-0.011297070354755436,0.040179833969367404,0.01590827546481575,0.08698167013270515,-0.1912793857710702,0.16799478179642133,-0.014724677678064577,-0.061899861853037565,-0.010930715794009822,0.010986507096926548,-0.06678120688801366,-0.00423748663992488,0.1362362283148936,-0.2779386543801853,0.13650466448494367,0.09170421745095934,0.056655531882175376,0.1976021815623556,0.08425897878727742,0.06658442025738102,0.01827158110349306,-0.02870632871054113,-0.18754149973392487,-0.07496695127338171,0.040313232922926545,-0.020722186359177743,0.08694879750588111,0.08447995209800345
CI0029,Janhvi_Kapoor,-0.07612254754032778,0.05319960233148025,0.0701245216085859,-0.11192547125012978,-0.05907186023567034,0.041037355478772006,-0.11396048315193343,-0.12223203868969627,0.21206227528012317,-0.19256611621898154,0.148696914639162,-0.020198712874527857,-0.16285703072081442,0.020644678673504488,-0.07967801230109256,0.1972944244094517,-0.1619667679719303,-0.1638720249352248,-0.0013424332618065503,-0.02629703951432653,0.01766202315364195,0.0015016774059799702,0.05451458692550659,0.11172858658044235,-0.13893022096675375,-0.37935834863911505,-0.15310700043388034,-0.03666319876261379,-0.04563430279655301,-0.08756112266817818,-0.06696567303784516,0.02598614863540127,-0.23722385517928912,0.06523734946613727,-0.022679020529207977,0.12021599029717238,-0.016369368536802736,-0.10747903180511101,0.08283559119571811,0.08938019819881605,-0.21976141048514325,-0.044250894216415676,0.0752972851547858,0.22021850554839426,0.20148921077666077,0.012870090137964682,0.0185165220628614,-0.13197826982840247,0.09338956164277118,-0.235142909962198,0.0414864386877288,0.13387109727963156,-0.01779011108548097,0.07513605916629666,0.04043119439207341,-0.12067718706701112,0.04157523482875979,0.09793649030768353,-0.09477424135674602,0.04868017262576715,0.011754269630688688,-0.003847958520054817,-0.020208868137358324,-0.059939057915471494,0.25186131765013153,0.20869743824005127,-0.10732864782862041,-0.19420093038807745,0.15749336293210153,-0.1748452419820039,-0.07110113731544951,0.01705280717705255,-0.15163025616303735,-0.21343437938586526,-0.29331700179887854,-0.014737885445356369,0.3978974054688993,0.17010581687740658,-0.13633585235346918,0.11146638639595198,-0.06479344905718513,-0.0077594253032103825,0.05918003667307937,0.2065182276394056,-0.048324128734352795,0.10949987286458844,-0.04896577190526802,0.07390574527823407,0.24478279378103174,-0.012406575513760681,-0.022395382883310642,0.216333309593408,-0.0696849390540434,0.0700793185311815,0.03364738038457606,0.063365428182094,-0.1286347706032836,0.026699936341332352,-0.21187302470207214,-0.08066664061144642,-0.027045078454134258,0.04254629827387955,-0.023755363087453272,0.1410955867689589,-0.18237432967061581,0.15889635552530704,0.004146313537722049,-0.07378271108736163,0.01448673767078182,0.07421736038573411,-0.10490694674460785,-0.08377461345947307,0.11341164099133533,-0.21708426073841428,0.14866384345552194,0.18335411017355713,0.08211167618308378,0.1463383552820786,0.10998194648519806,0.13781426231498303,0.011721077294129393,-0.011558153747540453,-0.13558550470549127,0.02148077049819024,0.039373339012103235,-0.046640931385690754,0.02092162944862376,0.003928824773301249
CI0030,Jayam_Ravi,-0.17862911866261408,0.039354134136094496,0.1026756505553539,0.011044272705196189,-0.0637612625813255,-0.04187929562221353,-0.0333069353722609,-0.026231207669927523,0.14319814913547957,-0.04683011662788116,0.16967289837507102,-0.04434305207374004,-0.2104637290422733,-0.10488186361124882,-0.0109985858345261,0.10761021536130172,-0.1415430215688852,-0.15197532566694114,-0.04517782751757365,-0.0619921601162507,0.052089057862758636,0.0401994274982896,0.031400007052490346,0.006551741514928066,-0.13334186088580352,-0.4264511328477126,-0.09808815442598783,-0.15447935633934462,0.06850646436214447,-0.1197468563914299,-0.04775380336034756,-0.06616239421642743,-0.22537103868447816,-0.10160230501339985,-0.003205069054204684,0.10744202767427151,0.05243389566357319,-0.03857955401046918,0.15440048850499666,-0.0057356951113503715,-0.1702441951403251,-0.02555041563195678,0.05598667041900066,0.2745472422012916,0.0884587183021582,0.10086412240679447,0.004618598649708124,0.007407573266671254,0.08745318364638549,-0.2566628043468182,0.16315912512632516,0.10452336760667655,0.08489514636592223,0.029612113220187333,0.11497082102757233,-0.11917433343254603,0.032283930537792355,0.13277903428444496,-0.25546189684134263,0.13053529652265403,0.06544710409182769,0.008680047610631356,-0.03876196120220881,0.029724402639728326,0.22354807074253374,0.12825095366973144,-0.08421005652501033,-0.11820751371291968,0.1110267501610976,-0.19964082768330207,0.01784237649721595,0.02583867834451107,-0.04863728611515118,-0.14419428488382927,-0.3204798721350156,0.05591580171424609,0.40374101583774274,0.10718750495177048,-0.20805907593323633,0.03171185898379637,-0.07388336784564532,-0.02641611685976386,0.1129558149438638,0.056106798064250216,-0.0716425019961137,0.10977552831172943,-0.15207101977788484,0.01890105797121158,0.14776724519637915,0.06446911108035308,-0.0036040497496007727,0.21789417358545157,0.012338646329366244,0.005116079468280077,0.0902117442053098,0.08011043501588014,-0.11509379859154041,-0.09374412493063854,-0.10060626211074683,-0.0289775043582687,0.08927066452228107,-0.05204547540499614,-0.05096269810858827,0.08235984123670138,-0.19102960366469163,0.10916943762164849,-0.019558128632175233,-0.056598376912566334,-0.027009332122711036,0.006960155039380949,-0.06920827137163052,-0.07349073313749753,0.11816432269719931,-0.2581676955406482,0.14393090112851217,0.1854376643896103,-0.03842904535122216,0.17606821312354162,0.012564442192132656,0.0252190398482176,-0.0040997786877247,-0.018030131665559914,-0.14187924850445527,-0.09400778091870822,-0.005256078528383603,-0.05210344464733051,0.042292832683485285,0.06153299544866268
